,sentiment_count,mean_sentiment,neg_percent
2020-02-12,0.8,-0.04978637244456845,0.14615384615384788
2020-02-13,0.8,-0.04978637244456845,0.14615384615384788
2020-02-14,0.8,-0.04978637244456845,0.14615384615384788
2020-02-15,0.8,-0.04978637244456845,0.14615384615384788
2020-02-16,0.8,-0.04978637244456845,0.14615384615384788
2020-02-17,0.8,-0.04978637244456845,0.14615384615384788
2020-02-18,0.8,-0.04978637244456845,0.14615384615384788
2020-02-19,0.8,-0.04978637244456845,0.14615384615384788
2020-02-20,0.8,-0.04978637244456845,0.14615384615384788
2020-02-21,0.8,-0.04975348260158139,0.14615384615384788
2020-02-22,0.7333333333333333,-0.01817462688837287,0.11282051282051456
2020-02-23,0.7333333333333333,-0.01817462688837287,0.11282051282051456
2020-02-24,0.7333333333333333,-0.01817462688837287,0.11282051282051456
2020-02-25,0.3,-0.02510133981704703,0.10000000000000173
2020-02-26,0.26666666666666666,-0.0026695470015207037,0.0666666666666684
2020-02-27,0.36666666666666664,-0.013826102018356235,0.08888888888889061
2020-02-28,0.36666666666666664,-0.013826102018356235,0.08888888888889061
2020-02-29,0.36666666666666664,-0.013826102018356235,0.08888888888889061
2020-03-01,0.36666666666666664,-0.013826102018356235,0.08888888888889061
2020-03-02,0.36666666666666664,-0.013826102018356235,0.08888888888889061
2020-03-03,0.3333333333333333,-0.04702833096186311,0.08888888888889061
2020-03-04,0.2,-0.044410077730814526,0.07222222222222395
2020-03-05,0.2,-0.044410077730814526,0.07222222222222395
2020-03-06,0.13333333333333333,-0.0444336493810017,0.05555555555555728
2020-03-07,0.13333333333333333,-0.0444336493810017,0.05555555555555728
2020-03-08,0.13333333333333333,-0.0444336493810017,0.05555555555555728
2020-03-09,0.16666666666666666,-0.06907233595848075,0.08888888888889061
2020-03-10,0.16666666666666666,-0.06907233595848075,0.08888888888889061
2020-03-11,0.26666666666666666,-0.07778347863091353,0.11111111111111284
2020-03-12,0.3,-0.11109179192119165,0.14444444444444618
2020-03-13,0.3,-0.11109179192119165,0.14444444444444618
2020-03-14,0.3,-0.11109179192119165,0.14444444444444618
2020-03-15,0.3,-0.11109179192119165,0.14444444444444618
2020-03-16,0.3,-0.11109179192119165,0.14444444444444618
2020-03-17,0.3,-0.11109179192119165,0.14444444444444618
2020-03-18,0.3333333333333333,-0.14441365732087022,0.1777777777777795
2020-03-19,0.3333333333333333,-0.14441365732087022,0.1777777777777795
2020-03-20,0.4,-0.1774308029148313,0.21111111111111286
2020-03-21,0.6333333333333333,-0.19744544601629643,0.2396825396825414
2020-03-22,0.6,-0.16416835165213017,0.2063492063492081
2020-03-23,0.6333333333333333,-0.13140577848941554,0.2063492063492081
2020-03-24,0.6333333333333333,-0.13140577848941554,0.2063492063492081
2020-03-25,0.6333333333333333,-0.13140577848941554,0.2063492063492081
2020-03-26,0.6333333333333333,-0.13140577848941554,0.2063492063492081
2020-03-27,0.6333333333333333,-0.13140577848941554,0.2063492063492081
2020-03-28,0.5333333333333333,-0.12024922347258,0.18412698412698583
2020-03-29,0.5333333333333333,-0.12024922347258,0.18412698412698583
2020-03-30,0.5333333333333333,-0.12024922347258,0.18412698412698583
2020-03-31,0.5333333333333333,-0.12024922347258,0.18412698412698583
2020-04-01,0.5666666666666667,-0.095311852059667,0.18412698412698583
2020-04-02,0.6333333333333333,-0.06222908870568344,0.18412698412698583
2020-04-03,0.7333333333333333,-0.0952185058877581,0.21746031746031919
2020-04-04,0.7333333333333333,-0.0952185058877581,0.21746031746031919
2020-04-05,0.7333333333333333,-0.0952185058877581,0.21746031746031919
2020-04-06,0.7333333333333333,-0.0952185058877581,0.21746031746031919
2020-04-07,0.7333333333333333,-0.0952185058877581,0.21746031746031919
2020-04-08,0.7,-0.07057981931027905,0.18412698412698583
2020-04-09,0.7,-0.07057981931027905,0.18412698412698583
2020-04-10,0.6,-0.06186867663784625,0.1619047619047636
2020-04-11,0.5666666666666667,-0.028560363347568136,0.12857142857143028
2020-04-12,0.6,-0.06163783778273863,0.1619047619047636
2020-04-13,0.6,-0.06163783778273863,0.1619047619047636
2020-04-14,0.6,-0.06163783778273863,0.1619047619047636
2020-04-15,0.6333333333333333,-0.028614631389814637,0.1619047619047636
2020-04-16,0.6333333333333333,-0.028614631389814637,0.1619047619047636
2020-04-17,0.6,0.00470723400986391,0.12857142857143028
2020-04-18,0.6,0.00470723400986391,0.12857142857143028
2020-04-19,0.5333333333333333,0.03772437960382499,0.09523809523809694
2020-04-20,0.3,0.05773902270529012,0.06666666666666837
2020-04-21,0.3,0.05773902270529012,0.06666666666666837
2020-04-22,0.26666666666666666,0.024976449542575482,0.06666666666666837
2020-04-23,0.26666666666666666,0.024976449542575482,0.06666666666666837
2020-04-24,0.26666666666666666,0.024976449542575482,0.06666666666666837
2020-04-25,0.26666666666666666,0.024976449542575482,0.06666666666666837
2020-04-26,0.26666666666666666,0.024976449542575482,0.06666666666666837
2020-04-27,0.26666666666666666,0.024976449542575482,0.06666666666666837
2020-04-28,0.26666666666666666,0.024976449542575482,0.06666666666666837
2020-04-29,0.26666666666666666,0.024976449542575482,0.06666666666666837
2020-04-30,0.26666666666666666,0.024976449542575482,0.06666666666666837
2020-05-01,0.3333333333333333,-0.03036675254503879,0.1000000000000017
2020-05-02,0.26666666666666666,-0.06344951589902234,0.1000000000000017
2020-05-03,0.2,-0.06272823744350002,0.10000000000000171
2020-05-04,0.2,-0.06272823744350002,0.10000000000000171
2020-05-05,0.2,-0.06272823744350002,0.10000000000000171
2020-05-06,0.3,-0.09530171553293856,0.13333333333333505
2020-05-07,0.3,-0.09530171553293856,0.13333333333333505
2020-05-08,0.3,-0.09530171553293856,0.13333333333333505
2020-05-09,0.3,-0.09530171553293856,0.13333333333333505
2020-05-10,0.3,-0.09530171553293856,0.13333333333333505
2020-05-11,0.4,-0.10623263915379835,0.15555555555555728
2020-05-12,0.36666666666666664,-0.07315516471862786,0.12222222222222395
2020-05-13,0.36666666666666664,-0.07315516471862786,0.12222222222222395
2020-05-14,0.36666666666666664,-0.07315516471862786,0.12222222222222395
2020-05-15,0.3333333333333333,-0.10617837111155184,0.12222222222222395
2020-05-16,0.43333333333333335,-0.12003645035955633,0.14444444444444618
2020-05-17,0.43333333333333335,-0.12003645035955633,0.14444444444444618
2020-05-18,0.43333333333333335,-0.12003645035955633,0.14444444444444618
2020-05-19,0.43333333333333335,-0.12003645035955633,0.14444444444444618
2020-05-20,0.43333333333333335,-0.12003645035955633,0.14444444444444618
2020-05-21,0.43333333333333335,-0.12003645035955633,0.14444444444444618
2020-05-22,0.43333333333333335,-0.12003645035955633,0.14444444444444618
2020-05-23,0.43333333333333335,-0.12003645035955633,0.14444444444444618
2020-05-24,0.43333333333333335,-0.12003645035955633,0.14444444444444618
2020-05-25,0.9333333333333333,-0.136869325240453,0.16888888888889061
2020-05-26,1.0,-0.17009600698947897,0.20222222222222397
2020-05-27,1.0,-0.17009600698947897,0.20222222222222397
2020-05-28,1.0,-0.17009600698947897,0.20222222222222397
2020-05-29,1.0,-0.17009600698947897,0.20222222222222397
2020-05-30,1.0333333333333334,-0.20339619020620972,0.2355555555555573
2020-05-31,0.9333333333333333,-0.17299035953150846,0.20222222222222397
2020-06-01,0.9333333333333333,-0.17299035953150846,0.20222222222222397
2020-06-02,0.9,-0.14072222080495614,0.16888888888889061
2020-06-03,0.9333333333333333,-0.16452589597966927,0.20222222222222397
2020-06-04,0.9333333333333333,-0.16452589597966927,0.20222222222222397
2020-06-05,0.8333333333333334,-0.1319524178902307,0.16888888888889061
2020-06-06,0.8333333333333334,-0.1319524178902307,0.16888888888889061
2020-06-07,0.8333333333333334,-0.1319524178902307,0.16888888888889061
2020-06-08,0.8333333333333334,-0.1319524178902307,0.16888888888889061
2020-06-09,0.8333333333333334,-0.1319524178902307,0.16888888888889061
2020-06-10,0.7333333333333333,-0.12102149426937094,0.1466666666666684
2020-06-11,0.7333333333333333,-0.12102149426937094,0.1466666666666684
2020-06-12,0.7333333333333333,-0.12102149426937094,0.1466666666666684
2020-06-13,0.7333333333333333,-0.12102149426937094,0.1466666666666684
2020-06-14,0.7333333333333333,-0.12102149426937094,0.1466666666666684
2020-06-15,0.6333333333333333,-0.10716341502136645,0.12444444444444618
2020-06-16,0.6333333333333333,-0.10716341502136645,0.12444444444444618
2020-06-17,0.6333333333333333,-0.10716341502136645,0.12444444444444618
2020-06-18,0.6333333333333333,-0.10716341502136645,0.12444444444444618
2020-06-19,0.6333333333333333,-0.10716341502136645,0.12444444444444618
2020-06-20,0.6333333333333333,-0.10716341502136645,0.12444444444444618
2020-06-21,0.7666666666666667,-0.10974163081910865,0.14111111111111285
2020-06-22,0.8,-0.14265832371181902,0.1744444444444462
2020-06-23,0.8666666666666667,-0.17593248850769458,0.20777777777777953
2020-06-24,0.36666666666666664,-0.1590996136267979,0.18333333333333507
2020-06-25,0.3,-0.12587293187777193,0.15000000000000174
2020-06-26,0.3,-0.12587293187777193,0.15000000000000174
2020-06-27,0.3,-0.12587293187777193,0.15000000000000174
2020-06-28,0.3,-0.12587293187777193,0.15000000000000174
2020-06-29,0.3,-0.12586225469907117,0.15000000000000174
2020-06-30,0.3,-0.12586225469907117,0.15000000000000174
2020-07-01,0.3,-0.12586225469907117,0.15000000000000174
2020-07-02,0.3,-0.12586225469907117,0.15000000000000174
2020-07-03,0.3,-0.135354725519816,0.15000000000000174
2020-07-04,0.3,-0.135354725519816,0.15000000000000174
2020-07-05,0.3,-0.135354725519816,0.15000000000000174
2020-07-06,0.3,-0.135354725519816,0.15000000000000174
2020-07-07,0.3,-0.135354725519816,0.15000000000000174
2020-07-08,0.43333333333333335,-0.14804724703232439,0.17500000000000174
2020-07-09,0.43333333333333335,-0.14804724703232439,0.17500000000000174
2020-07-10,0.43333333333333335,-0.14804724703232439,0.17500000000000174
2020-07-11,0.43333333333333335,-0.14804724703232439,0.17500000000000174
2020-07-12,0.43333333333333335,-0.14804724703232439,0.17500000000000174
2020-07-13,0.43333333333333335,-0.14804724703232439,0.17500000000000174
2020-07-14,0.43333333333333335,-0.14804724703232439,0.17500000000000174
2020-07-15,0.43333333333333335,-0.14804724703232439,0.17500000000000174
2020-07-16,0.4666666666666667,-0.18109200249115617,0.2083333333333351
2020-07-17,0.5,-0.21430743982394526,0.24166666666666842
2020-07-18,0.5,-0.21430743982394526,0.24166666666666842
2020-07-19,0.5333333333333333,-0.2476326490441957,0.2750000000000018
2020-07-20,0.6333333333333333,-0.2803629681468009,0.3083333333333351
2020-07-21,0.6666666666666666,-0.28633477836847293,0.3116666666666684
2020-07-22,0.6333333333333333,-0.25341808547576256,0.2783333333333351
2020-07-23,0.6,-0.25287337948878597,0.2783333333333351
2020-07-24,0.6,-0.25287337948878597,0.2783333333333351
2020-07-25,0.6,-0.25287337948878597,0.2783333333333351
2020-07-26,0.6,-0.25287337948878597,0.2783333333333351
2020-07-27,0.6,-0.25287337948878597,0.2783333333333351
2020-07-28,0.6,-0.25287337948878597,0.2783333333333351
2020-07-29,0.6,-0.2529034838080405,0.2783333333333351
2020-07-30,0.6666666666666666,-0.25709031472603466,0.29500000000000176
2020-07-31,0.6666666666666666,-0.25709031472603466,0.29500000000000176
2020-08-01,0.6666666666666666,-0.25709031472603466,0.29500000000000176
2020-08-02,0.7,-0.2203172301252682,0.2783333333333351
2020-08-03,0.7333333333333333,-0.2535285169879594,0.3116666666666684
2020-08-04,0.8,-0.25445614208777734,0.3283333333333351
2020-08-05,0.8,-0.25445614208777734,0.3283333333333351
2020-08-06,0.8,-0.25445614208777734,0.3283333333333351
2020-08-07,0.6666666666666666,-0.24176362057526896,0.3033333333333351
2020-08-08,0.6666666666666666,-0.24176362057526896,0.3033333333333351
2020-08-09,0.6666666666666666,-0.24176362057526896,0.3033333333333351
2020-08-10,0.6666666666666666,-0.24176362057526896,0.3033333333333351
2020-08-11,0.6666666666666666,-0.24176362057526896,0.3033333333333351
2020-08-12,0.8,-0.2603469843665758,0.3283333333333351
2020-08-13,0.8333333333333334,-0.2936600958307583,0.3616666666666684
2020-08-14,0.8333333333333334,-0.2936600958307583,0.3616666666666684
2020-08-15,0.8,-0.2606153403719265,0.3283333333333351
2020-08-16,0.7666666666666667,-0.2273999030391374,0.29500000000000176
2020-08-17,0.7666666666666667,-0.2273999030391374,0.29500000000000176
2020-08-18,0.7666666666666667,-0.16929042289654403,0.26166666666666843
2020-08-19,0.6666666666666666,-0.13656010379393885,0.2283333333333351
2020-08-20,0.5,-0.12801007777452458,0.20833333333333512
2020-08-21,0.5,-0.12801007777452458,0.20833333333333512
2020-08-22,0.4666666666666667,-0.09528061896562565,0.17500000000000177
2020-08-23,0.4666666666666667,-0.09528061896562565,0.17500000000000177
2020-08-24,0.5,-0.1282774542768795,0.20833333333333512
2020-08-25,0.5333333333333333,-0.1614210858941077,0.24166666666666844
2020-08-26,0.5333333333333333,-0.1614210858941077,0.24166666666666844
2020-08-27,0.5333333333333333,-0.1614210858941077,0.24166666666666844
2020-08-28,0.5,-0.12810147553682316,0.20833333333333512
2020-08-29,0.43333333333333335,-0.12391464461882898,0.19166666666666846
2020-08-30,0.43333333333333335,-0.12391464461882898,0.19166666666666846
2020-08-31,0.43333333333333335,-0.12391464461882898,0.19166666666666846
2020-09-01,0.36666666666666664,-0.12739158322413752,0.17500000000000177
2020-09-02,0.3333333333333333,-0.09418029636144626,0.14166666666666844
2020-09-03,0.26666666666666666,-0.09325267126162835,0.12500000000000178
2020-09-04,0.26666666666666666,-0.09325267126162835,0.12500000000000178
2020-09-05,0.26666666666666666,-0.09325267126162835,0.12500000000000178
2020-09-06,0.26666666666666666,-0.09325267126162835,0.12500000000000178
2020-09-07,0.26666666666666666,-0.09325267126162835,0.12500000000000178
2020-09-08,0.26666666666666666,-0.09325267126162835,0.12500000000000178
2020-09-09,0.26666666666666666,-0.09325267126162835,0.12500000000000178
2020-09-10,0.3,-0.12656822452942518,0.1583333333333351
2020-09-11,0.16666666666666666,-0.10798486073811837,0.1333333333333351
2020-09-12,0.13333333333333333,-0.07467174927393584,0.10000000000000178
2020-09-13,0.13333333333333333,-0.07467174927393584,0.10000000000000178
2020-09-14,0.13333333333333333,-0.07467174927393584,0.10000000000000178
2020-09-15,0.16666666666666666,-0.0419187545776366,0.10000000000000178
2020-09-16,0.16666666666666666,-0.0419187545776366,0.10000000000000178
2020-09-17,0.13333333333333333,-0.06670302549997954,0.10000000000000178
2020-09-18,0.13333333333333333,-0.06670302549997954,0.10000000000000178
2020-09-19,0.13333333333333333,-0.06670302549997954,0.10000000000000178
2020-09-20,0.13333333333333333,-0.06670302549997954,0.10000000000000178
2020-09-21,0.13333333333333333,-0.06670302549997954,0.10000000000000178
2020-09-22,0.13333333333333333,-0.06670302549997954,0.10000000000000178
2020-09-23,0.1,-0.03370619018872567,0.06666666666666844
2020-09-24,0.06666666666666667,-0.0005625585714974809,0.03333333333333511
2020-09-25,0.06666666666666667,-0.0005625585714974809,0.03333333333333511
2020-09-26,0.1,-0.033655758698781214,0.06666666666666844
2020-09-27,0.13333333333333333,-0.05534236431121815,0.10000000000000178
2020-09-28,0.13333333333333333,-0.05534236431121815,0.10000000000000178
2020-09-29,0.13333333333333333,-0.05534236431121815,0.10000000000000178
2020-09-30,0.13333333333333333,-0.05534236431121815,0.10000000000000178
2020-10-01,0.13333333333333333,-0.05534236431121815,0.10000000000000178
2020-10-02,0.13333333333333333,-0.05534236431121815,0.10000000000000178
2020-10-03,0.13333333333333333,-0.05534236431121815,0.10000000000000178
2020-10-04,0.13333333333333333,-0.05534236431121815,0.10000000000000178
2020-10-05,0.13333333333333333,-0.05534236431121815,0.10000000000000178
2020-10-06,0.13333333333333333,-0.05534236431121815,0.10000000000000178
2020-10-07,0.13333333333333333,-0.05534236431121815,0.10000000000000178
2020-10-08,0.13333333333333333,-0.05534236431121815,0.10000000000000178
2020-10-09,0.13333333333333333,-0.05534236431121815,0.10000000000000178
2020-10-10,0.1,-0.02202681104342131,0.06666666666666844
2020-10-11,0.1,-0.02202681104342131,0.06666666666666844
2020-10-12,0.1,-0.02202681104342131,0.06666666666666844
2020-10-13,0.13333333333333333,-0.05532942016919442,0.10000000000000178
2020-10-14,0.16666666666666666,-0.08864869674046823,0.1333333333333351
2020-10-15,0.13333333333333333,-0.12140169143676746,0.1333333333333351
2020-10-16,0.23333333333333334,-0.13333638376659804,0.15555555555555733
2020-10-17,0.23333333333333334,-0.13333638376659804,0.15555555555555733
2020-10-18,0.23333333333333334,-0.13333638376659804,0.15555555555555733
2020-10-19,0.23333333333333334,-0.13333638376659804,0.15555555555555733
2020-10-20,0.23333333333333334,-0.13333638376659804,0.15555555555555733
2020-10-21,0.23333333333333334,-0.13333638376659804,0.15555555555555733
2020-10-22,0.23333333333333334,-0.13333638376659804,0.15555555555555733
2020-10-23,0.23333333333333334,-0.13333638376659804,0.15555555555555733
2020-10-24,0.26666666666666666,-0.16662232743369196,0.1888888888888907
2020-10-25,0.26666666666666666,-0.16662232743369196,0.1888888888888907
2020-10-26,0.23333333333333334,-0.13352912730640823,0.15555555555555733
2020-10-27,0.2,-0.1118425216939713,0.12222222222222401
2020-10-28,0.2,-0.1118425216939713,0.12222222222222401
2020-10-29,0.2,-0.1118425216939713,0.12222222222222401
2020-10-30,0.2,-0.1118425216939713,0.12222222222222401
2020-10-31,0.23333333333333334,-0.0807084606753454,0.12222222222222401
2020-11-01,0.23333333333333334,-0.0807084606753454,0.12222222222222401
2020-11-02,0.26666666666666666,-0.11389827794498855,0.15555555555555733
2020-11-03,0.26666666666666666,-0.11389827794498855,0.15555555555555733
2020-11-04,0.26666666666666666,-0.11389827794498855,0.15555555555555733
2020-11-05,0.26666666666666666,-0.11389827794498855,0.15555555555555733
2020-11-06,0.26666666666666666,-0.11389827794498855,0.15555555555555733
2020-11-07,0.26666666666666666,-0.11389827794498855,0.15555555555555733
2020-11-08,0.26666666666666666,-0.11389827794498855,0.15555555555555733
2020-11-09,0.3,-0.08066758778360142,0.15555555555555733
2020-11-10,0.43333333333333335,-0.08051580604579701,0.172222222222224
2020-11-11,0.4666666666666667,-0.11294059968656951,0.20555555555555735
2020-11-12,0.43333333333333335,-0.0796379905607964,0.172222222222224
2020-11-13,0.4,-0.04631871398952259,0.13888888888889067
2020-11-14,0.4666666666666667,-0.07931578473912332,0.172222222222224
2020-11-15,0.36666666666666664,-0.06738109240929273,0.15000000000000177
2020-11-16,0.4,-0.10006004820267346,0.1833333333333351
2020-11-17,0.5333333333333333,-0.13173403690258648,0.21666666666666845
2020-11-18,0.5666666666666667,-0.16505520294109968,0.2500000000000018
2020-11-19,0.5666666666666667,-0.16505520294109968,0.2500000000000018
2020-11-20,0.5666666666666667,-0.16505520294109968,0.2500000000000018
2020-11-21,0.5666666666666667,-0.16505520294109968,0.2500000000000018
2020-11-22,0.5666666666666667,-0.16505520294109968,0.2500000000000018
2020-11-23,0.5333333333333333,-0.13176925927400576,0.21666666666666845
2020-11-24,0.5333333333333333,-0.13176925927400576,0.21666666666666845
2020-11-25,0.7,-0.12571745544672,0.2300000000000018
2020-11-26,0.7,-0.12571745544672,0.2300000000000018
2020-11-27,0.7333333333333333,-0.0953521214922268,0.2300000000000018
2020-11-28,0.7333333333333333,-0.0953521214922268,0.2300000000000018
2020-11-29,0.7666666666666667,-0.12866716613372156,0.26333333333333514
2020-11-30,0.8333333333333334,-0.1708459115359517,0.28555555555555734
2020-12-01,0.9333333333333333,-0.18274134294854258,0.30777777777777954
2020-12-02,0.9,-0.14955152567889943,0.2744444444444462
2020-12-03,0.9333333333333333,-0.18151698605881786,0.30777777777777954
2020-12-04,0.9333333333333333,-0.18151698605881786,0.30777777777777954
2020-12-05,0.9333333333333333,-0.18151698605881786,0.30777777777777954
2020-12-06,0.9666666666666667,-0.1489654153254296,0.30777777777777954
2020-12-07,0.9666666666666667,-0.1489654153254296,0.30777777777777954
2020-12-08,1.3,-0.14954135613309,0.3244444444444462
2020-12-09,1.3666666666666667,-0.19404237333271226,0.3466666666666684
2020-12-10,1.2333333333333334,-0.19419415507051668,0.33000000000000174
2020-12-11,1.2,-0.16176936142974416,0.2966666666666684
2020-12-12,1.2,-0.16176936142974416,0.2966666666666684
2020-12-13,1.2,-0.16176936142974416,0.2966666666666684
2020-12-14,1.2,-0.1593703022930356,0.2966666666666684
2020-12-15,1.2,-0.1593703022930356,0.2966666666666684
2020-12-16,1.1666666666666667,-0.12669134649965486,0.2633333333333351
2020-12-17,1.0333333333333334,-0.09501735779974183,0.23000000000000173
2020-12-18,1.0,-0.06169619176122865,0.1966666666666684
2020-12-19,1.0333333333333334,-0.0949432195557487,0.23000000000000173
2020-12-20,1.1333333333333333,-0.10565799620416416,0.25222222222222396
2020-12-21,1.1333333333333333,-0.10565799620416416,0.25222222222222396
2020-12-22,1.1666666666666667,-0.1327603791819677,0.28555555555555734
2020-12-23,1.1666666666666667,-0.1327603791819677,0.28555555555555734
2020-12-24,1.2,-0.1660796557532415,0.31888888888889066
2020-12-25,1.0333333333333334,-0.17213145958052725,0.3055555555555573
2020-12-26,1.0666666666666667,-0.13953757550981294,0.3055555555555573
2020-12-27,1.0666666666666667,-0.20263629423247428,0.3388888888888906
2020-12-28,1.0666666666666667,-0.20263629423247428,0.3388888888888906
2020-12-29,1.0333333333333334,-0.16932124959097952,0.3055555555555573
2020-12-30,0.9333333333333333,-0.15827656520737526,0.2833333333333351
2020-12-31,0.8333333333333334,-0.14638113379478437,0.2611111111111129
2021-01-01,0.8666666666666667,-0.17952476541201257,0.2944444444444462
2021-01-02,0.8333333333333334,-0.14755930503209413,0.26111111111111285
2021-01-03,0.8333333333333334,-0.14755930503209413,0.26111111111111285
2021-01-04,0.8333333333333334,-0.14755930503209413,0.26111111111111285
2021-01-05,0.8666666666666667,-0.15023690164089185,0.26111111111111285
2021-01-06,0.8666666666666667,-0.15023690164089185,0.26111111111111285
2021-01-07,0.5333333333333333,-0.14966096083323144,0.24444444444444619
2021-01-08,0.4666666666666667,-0.17168185247315285,0.25555555555555726
2021-01-09,0.4666666666666667,-0.17168185247315285,0.25555555555555726
2021-01-10,0.4666666666666667,-0.17168185247315285,0.25555555555555726
2021-01-11,0.4666666666666667,-0.17168185247315285,0.25555555555555726
2021-01-12,0.4666666666666667,-0.17168185247315285,0.25555555555555726
2021-01-13,0.4,-0.14108384086026068,0.22222222222222396
2021-01-14,0.43333333333333335,-0.17325271401140407,0.25555555555555726
2021-01-15,0.5,-0.17431137296888546,0.2722222222222239
2021-01-16,0.5,-0.17431137296888546,0.2722222222222239
2021-01-17,0.5,-0.17431137296888546,0.2722222222222239
2021-01-18,0.5,-0.17394660247696753,0.2722222222222239
2021-01-19,0.43333333333333335,-0.1965543627738951,0.28333333333333505
2021-01-20,0.43333333333333335,-0.1965543627738951,0.28333333333333505
2021-01-21,0.4666666666666667,-0.1711848745743432,0.2666666666666684
2021-01-22,0.4666666666666667,-0.1711848745743432,0.2666666666666684
2021-01-23,0.43333333333333335,-0.13786559800306938,0.23333333333333506
2021-01-24,0.5333333333333333,-0.14921554360124784,0.25555555555555726
2021-01-25,0.6,-0.21513288319110851,0.2888888888888906
2021-01-26,0.6666666666666666,-0.17177609635723945,0.2666666666666684
2021-01-27,0.6666666666666666,-0.17177609635723945,0.2666666666666684
2021-01-28,0.6666666666666666,-0.17177609635723945,0.2666666666666684
2021-01-29,0.7,-0.20502651168240424,0.3000000000000017
2021-01-30,0.7666666666666667,-0.23616962267292854,0.33333333333333504
2021-01-31,0.7333333333333333,-0.20302599105570035,0.3000000000000017
2021-02-01,0.7333333333333333,-0.20302599105570035,0.3000000000000017
2021-02-02,0.8333333333333334,-0.19408556653393622,0.31111111111111284
2021-02-03,0.8666666666666667,-0.22734305693043586,0.34444444444444616
2021-02-04,0.8,-0.2572170310550264,0.34444444444444616
2021-02-05,0.8333333333333334,-0.29044454627566846,0.3777777777777795
2021-02-06,0.8333333333333334,-0.29044454627566846,0.3777777777777795
2021-02-07,0.8,-0.2571533275975119,0.34444444444444616
2021-02-08,1.0,-0.24586601323551582,0.3555555555555573
2021-02-09,1.1,-0.276223047574361,0.38888888888889067
2021-02-10,1.1333333333333333,-0.309534313281377,0.422222222222224
2021-02-11,1.1333333333333333,-0.309534313281377,0.422222222222224
2021-02-12,1.1666666666666667,-0.34273527661959313,0.4555555555555573
2021-02-13,1.1333333333333333,-0.3105664034684497,0.422222222222224
2021-02-14,1.0666666666666667,-0.30950774451096835,0.40555555555555733
2021-02-15,1.2,-0.3261518016457556,0.4305555555555573
2021-02-16,1.2,-0.3261518016457556,0.4305555555555573
2021-02-17,1.1666666666666667,-0.29326954434315344,0.397222222222224
2021-02-18,1.1333333333333333,-0.25994700739781046,0.36388888888889065
2021-02-19,1.2333333333333334,-0.23019033951891776,0.36388888888889065
2021-02-20,1.2333333333333334,-0.22127701126866853,0.36388888888889065
2021-02-21,1.3666666666666667,-0.2215537884169153,0.3805555555555573
2021-02-22,1.4666666666666666,-0.25463889886935537,0.41388888888889064
2021-02-23,1.7333333333333334,-0.23958991917997882,0.40681818181818363
2021-02-24,1.7,-0.2357766358689827,0.40681818181818363
2021-02-25,1.6,-0.24640003793468365,0.3957070707070725
2021-02-26,1.6,-0.24640003793468365,0.3957070707070725
2021-02-27,1.6,-0.24640003793468365,0.3957070707070725
2021-02-28,1.5666666666666667,-0.21314962260951884,0.3623737373737391
2021-03-01,1.5666666666666667,-0.1824377810262669,0.34570707070707246
2021-03-02,1.6333333333333333,-0.1840279634101221,0.3623737373737391
2021-03-03,1.6333333333333333,-0.1840279634101221,0.3623737373737391
2021-03-04,1.5333333333333334,-0.1929683879318862,0.351262626262628
2021-03-05,1.5,-0.15971089753538656,0.31792929292929467
2021-03-06,1.5666666666666667,-0.159867488871319,0.33459595959596133
2021-03-07,1.5333333333333334,-0.1266399736506769,0.301262626262628
2021-03-08,1.5333333333333334,-0.1266399736506769,0.301262626262628
2021-03-09,1.5666666666666667,-0.15987797134151346,0.33459595959596133
2021-03-10,1.3666666666666667,-0.17116528570350958,0.3234848484848502
2021-03-11,1.2666666666666666,-0.14080825136466443,0.2901515151515169
2021-03-12,1.2666666666666666,-0.14062978711092095,0.2901515151515169
2021-03-13,1.3,-0.170352032645182,0.3234848484848502
2021-03-14,1.3,-0.17045082734389722,0.3234848484848502
2021-03-15,1.3,-0.17045082734389722,0.3234848484848502
2021-03-16,1.3666666666666667,-0.20330870237314322,0.35681818181818353
2021-03-17,1.2333333333333334,-0.186664645238356,0.33181818181818357
2021-03-18,1.2666666666666666,-0.21914234594865262,0.3651515151515169
2021-03-19,1.2666666666666666,-0.21914234594865262,0.3651515151515169
2021-03-20,1.2666666666666666,-0.21914234594865262,0.3651515151515169
2021-03-21,1.2333333333333334,-0.2541610410117138,0.38181818181818356
2021-03-22,1.2333333333333334,-0.2654110779665936,0.38181818181818356
2021-03-23,1.1333333333333333,-0.2984382748904853,0.3984848484848502
2021-03-24,1.0333333333333334,-0.26535316443804524,0.3651515151515169
2021-03-25,0.7,-0.24693652490774776,0.3500000000000017
2021-03-26,0.6333333333333333,-0.21742635269959754,0.3166666666666684
2021-03-27,0.6333333333333333,-0.21742635269959754,0.3166666666666684
2021-03-28,0.9,-0.24336261376738533,0.34583333333333505
2021-03-29,0.9666666666666667,-0.24342396482825265,0.3625000000000017
2021-03-30,1.0,-0.2767446897923945,0.39583333333333504
2021-03-31,1.0333333333333334,-0.2856698310209644,0.40138888888889057
2021-04-01,0.9666666666666667,-0.2840796486371092,0.3847222222222239
2021-04-02,1.0,-0.3173985596332284,0.41805555555555723
2021-04-03,1.1,-0.3504944221013121,0.45138888888889056
2021-04-04,1.1,-0.3504944221013121,0.45138888888889056
